"Date","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
2021-03-22,390.029998779297,394.070007324219,389.970001220703,392.589996337891,73778600,369.782562255859
2021-03-23,391.910003662109,393.459991455078,388.660003662109,389.5,90686600,366.872100830078
2021-03-24,391,392.75,387.470001220703,387.519989013672,97588600,365.007049560547
2021-03-25,385.980010986328,390.549987792969,383.899993896484,389.700012207031,116128600,367.060485839844
2021-03-26,390.929992675781,396.410003662109,390.290008544922,395.980010986328,114409100,372.975616455078
2021-03-29,394.399993896484,396.75,392.809997558594,395.779998779297,108107600,372.787200927734
2021-03-30,394.420013427734,395.450012207031,393.019989013672,394.730010986328,76262200,371.798309326172
2021-03-31,395.339996337891,398,395.309997558594,396.329986572266,112734200,373.305297851562
2021-04-01,398.399993896484,400.670013427734,398.179992675781,400.609985351562,99682900,377.336608886719
2021-04-05,403.459991455078,406.940002441406,403.380004882812,406.359985351562,91684800,382.752563476562
2021-04-06,405.760009765625,407.239990234375,405.399993896484,406.119995117188,62021000,382.526550292969
2021-04-07,405.940002441406,406.959991455078,405.450012207031,406.589996337891,55836300,382.969146728516
2021-04-08,407.929992675781,408.579986572266,406.929992675781,408.519989013672,57863100,384.787109375
2021-04-09,408.390014648438,411.670013427734,408.260009765625,411.489990234375,61104600,387.584564208984
2021-04-12,410.850006103516,411.929992675781,410.200012207031,411.640014648438,56704900,387.725830078125
2021-04-13,411.529998779297,413.529998779297,411.119995117188,412.859985351562,56551000,388.875
2021-04-14,412.829986572266,413.959991455078,410.869995117188,411.450012207031,61659900,387.546905517578
2021-04-15,413.739990234375,416.160003662109,413.690002441406,415.869995117188,60229800,391.710113525391
2021-04-16,417.25,417.910003662109,415.730010986328,417.260009765625,82037300,393.019348144531
2021-04-19,416.260009765625,416.739990234375,413.790008544922,415.209991455078,78498500,391.088439941406
2021-04-20,413.910003662109,415.089996337891,410.589996337891,412.170013427734,81851800,388.22509765625
2021-04-21,411.510009765625,416.290008544922,411.359985351562,416.070007324219,66793000,391.898406982422
2021-04-22,415.890014648438,416.779998779297,411.130004882812,412.269989013672,97582800,388.319274902344
2021-04-23,412.869995117188,418.25,412.790008544922,416.739990234375,73209200,392.529541015625
2021-04-26,417.440002441406,418.220001220703,416.809997558594,417.609985351562,52182400,393.348999023438
2021-04-27,417.929992675781,418.140014648438,416.299987792969,417.519989013672,51303100,393.264190673828
2021-04-28,417.809997558594,419.010009765625,416.899993896484,417.399993896484,51238900,393.151214599609
2021-04-29,420.320007324219,420.720001220703,416.440002441406,420.059997558594,78544300,395.656677246094
2021-04-30,417.630004882812,418.540008544922,416.339996337891,417.299987792969,85527000,393.057037353516
2021-05-03,419.429992675781,419.839996337891,417.670013427734,418.200012207031,68128300,393.904754638672
2021-05-04,416.070007324219,416.600006103516,411.670013427734,415.619995117188,101591200,391.474639892578
2021-05-05,417.380004882812,417.630004882812,415.149993896484,415.75,60162200,391.597015380859
2021-05-06,415.829986572266,419.209991455078,413.679992675781,419.070007324219,74321400,394.724212646484
2021-05-07,419.890014648438,422.820007324219,419.160003662109,422.119995117188,67733800,397.597076416016
2021-05-10,422.5,422.739990234375,417.809997558594,417.940002441406,81852400,393.659881591797
2021-05-11,413.100006103516,415.269989013672,410.059997558594,414.209991455078,116888000,390.146514892578
2021-05-12,411.230010986328,412.589996337891,404,405.410003662109,134811000,381.857788085938
2021-05-13,407.070007324219,412.350006103516,407.019989013672,410.279998779297,106394000,386.44482421875
2021-05-14,413.209991455078,417.489990234375,413.179992675781,416.579986572266,82201600,392.378845214844
2021-05-17,415.390014648438,416.390014648438,413.359985351562,415.519989013672,65129200,391.380493164062
2021-05-18,415.799987792969,416.059997558594,411.769989013672,411.940002441406,59810200,388.008361816406
2021-05-19,406.920013427734,411.049987792969,405.329986572266,410.859985351562,106467100,386.991180419922
2021-05-20,411.799987792969,416.630004882812,411.670013427734,415.279998779297,78022200,391.154418945312
2021-05-21,416.869995117188,418.200012207031,414.450012207031,414.940002441406,76578700,390.834106445312
2021-05-24,417.339996337891,420.320007324219,417.079986572266,419.170013427734,51376700,394.818420410156
2021-05-25,420.329986572266,420.709991455078,417.619995117188,418.239990234375,57451400,393.942504882812
2021-05-26,418.869995117188,419.609985351562,417.760009765625,419.070007324219,43088600,394.724212646484
2021-05-27,420.170013427734,420.720001220703,418.989990234375,419.290008544922,56707700,394.931427001953
2021-05-28,420.970001220703,421.25,419.790008544922,420.040008544922,58520200,395.637817382812
2021-06-01,422.570007324219,422.720001220703,419.200012207031,419.670013427734,54216600,395.289337158203
2021-06-02,420.369995117188,421.230010986328,419.290008544922,420.329986572266,49097100,395.911041259766
2021-06-03,417.850006103516,419.989990234375,416.279998779297,418.769989013672,58138800,394.441589355469
2021-06-04,420.75,422.920013427734,418.839996337891,422.600006103516,55938800,398.049133300781
2021-06-07,422.589996337891,422.779998779297,421.190002441406,422.190002441406,51555000,397.662902832031
2021-06-08,423.109985351562,423.209991455078,420.320007324219,422.279998779297,47134300,397.747711181641
2021-06-09,423.179992675781,423.260009765625,421.410003662109,421.649993896484,48436300,397.154235839844
2021-06-10,422.959991455078,424.630004882812,421.549987792969,423.609985351562,51020100,399.000366210938
2021-06-11,424.200012207031,424.429992675781,422.820007324219,424.309997558594,45570800,399.659790039062
2021-06-14,424.429992675781,425.369995117188,423.100006103516,425.260009765625,42358500,400.554626464844
2021-06-15,425.420013427734,425.459991455078,423.540008544922,424.480010986328,51508500,399.819946289062
2021-06-16,424.630004882812,424.869995117188,419.920013427734,422.109985351562,80386100,397.587585449219
2021-06-17,421.670013427734,423.019989013672,419.320007324219,421.970001220703,90949700,397.455718994141
2021-06-18,417.089996337891,417.829986572266,414.700012207031,414.920013427734,118676300,392.093902587891
2021-06-21,416.799987792969,421.059997558594,415.929992675781,420.859985351562,72822000,397.707092285156
2021-06-22,420.850006103516,424,420.079986572266,423.109985351562,57700300,399.833282470703
2021-06-23,423.190002441406,424.049987792969,422.510009765625,422.600006103516,49445400,399.351318359375
2021-06-24,424.890014648438,425.549987792969,424.619995117188,425.100006103516,45110300,401.713836669922
2021-06-25,425.899993896484,427.089996337891,425.549987792969,426.609985351562,58129500,403.140838623047
2021-06-28,427.170013427734,427.649993896484,425.890014648438,427.470001220703,53159600,403.953491210938
2021-06-29,427.880004882812,428.559997558594,427.130004882812,427.700012207031,35970500,404.170806884766
2021-06-30,427.209991455078,428.779998779297,427.179992675781,428.059997558594,64827900,404.511016845703
2021-07-01,428.869995117188,430.600006103516,428.799987792969,430.429992675781,53441000,406.750640869141
2021-07-02,431.670013427734,434.100006103516,430.519989013672,433.720001220703,57697700,409.859680175781
2021-07-06,433.779998779297,434.010009765625,430.010009765625,432.929992675781,68710400,409.113098144531
2021-07-07,433.660003662109,434.760009765625,431.510009765625,434.459991455078,63549500,410.558929443359
2021-07-08,428.779998779297,431.730010986328,427.519989013672,430.920013427734,97595200,407.213623046875
2021-07-09,432.529998779297,435.839996337891,430.709991455078,435.519989013672,76238600,411.560607910156
2021-07-12,435.429992675781,437.350006103516,434.970001220703,437.079986572266,52889600,413.034790039062
2021-07-13,436.239990234375,437.839996337891,435.309997558594,435.589996337891,52911300,411.626739501953
2021-07-14,437.399993896484,437.920013427734,434.910003662109,436.239990234375,64130400,412.240936279297
2021-07-15,434.809997558594,435.529998779297,432.720001220703,434.75,55126400,410.832946777344
2021-07-16,436.010009765625,436.059997558594,430.920013427734,431.339996337891,75874700,407.610534667969
2021-07-19,426.190002441406,431.410003662109,421.970001220703,424.970001220703,147987000,401.591003417969
2021-07-20,425.679992675781,432.420013427734,424.829986572266,431.059997558594,99608200,407.346038818359
2021-07-21,432.339996337891,434.700012207031,431.010009765625,434.549987792969,64724400,410.643981933594
2021-07-22,434.739990234375,435.720001220703,433.690002441406,435.459991455078,47878500,411.503967285156
2021-07-23,437.519989013672,440.299987792969,436.790008544922,439.940002441406,63766600,415.737426757812
2021-07-26,439.309997558594,441.029998779297,439.260009765625,441.019989013672,43719200,416.758056640625
2021-07-27,439.910003662109,439.940002441406,435.989990234375,439.010009765625,67397100,414.858642578125
2021-07-28,439.679992675781,440.299987792969,437.309997558594,438.829986572266,52472400,414.688507080078
2021-07-29,439.820007324219,441.799987792969,439.809997558594,440.649993896484,47435300,416.408355712891
2021-07-30,437.910003662109,440.059997558594,437.769989013672,438.510009765625,68951200,414.386138916016
2021-08-02,440.339996337891,440.929992675781,437.209991455078,437.589996337891,58783300,413.516754150391
2021-08-03,438.440002441406,441.279998779297,436.100006103516,441.149993896484,58053900,416.880859375
2021-08-04,439.779998779297,441.119995117188,438.730010986328,438.980010986328,46732200,414.830322265625
2021-08-05,440.220001220703,441.850006103516,439.880004882812,441.760009765625,38969700,417.457366943359
2021-08-06,442.100006103516,442.940002441406,441.799987792969,442.489990234375,46930000,418.147216796875
2021-08-09,442.459991455078,442.799987792969,441.309997558594,442.130004882812,41222600,417.806915283203
2021-08-10,442.609985351562,443.440002441406,441.880004882812,442.679992675781,43339300,418.326721191406
2021-08-11,443.820007324219,443.880004882812,442.619995117188,443.779998779297,44034300,419.366241455078
2021-08-12,443.619995117188,445.260009765625,442.660003662109,445.109985351562,38909400,420.623046875
2021-08-13,445.589996337891,445.940002441406,445.070007324219,445.920013427734,39470300,421.388458251953
2021-08-16,444.529998779297,447.109985351562,442.869995117188,446.970001220703,73740000,422.380676269531
2021-08-17,444.239990234375,444.959991455078,440.850006103516,444.040008544922,92673900,419.611938476562
2021-08-18,442.959991455078,444.630004882812,438.920013427734,439.179992675781,89351900,415.019226074219
2021-08-19,436.269989013672,441.140014648438,436.119995117188,439.859985351562,92812200,415.661865234375
2021-08-20,440.230010986328,443.709991455078,439.709991455078,443.359985351562,72008700,418.969329833984
2021-08-23,445.160003662109,448.230010986328,443.440002441406,447.260009765625,54973000,422.65478515625
2021-08-24,447.970001220703,448.540008544922,447.420013427734,447.970001220703,38744700,423.325714111328
2021-08-25,448.170013427734,449.459991455078,447.769989013672,448.910003662109,40529700,424.213989257812
2021-08-26,448.609985351562,448.859985351562,446.160003662109,446.260009765625,57829600,421.709808349609
2021-08-27,447.119995117188,450.649993896484,447.059997558594,450.25,77235100,425.480285644531
2021-08-30,450.970001220703,453.070007324219,450.709991455078,452.230010986328,48357400,427.351318359375
2021-08-31,452.130004882812,452.489990234375,450.920013427734,451.559997558594,59300200,426.718170166016
2021-09-01,452.559997558594,453.109985351562,451.549987792969,451.799987792969,48721400,426.944915771484
2021-09-02,453.320007324219,454.049987792969,451.910003662109,453.190002441406,42501000,428.258514404297
2021-09-03,451.980010986328,453.630004882812,451.549987792969,453.079986572266,47170500,428.154602050781
2021-09-07,452.709991455078,452.809997558594,450.739990234375,451.459991455078,51671500,426.623687744141
2021-09-08,450.890014648438,451.670013427734,448.859985351562,450.910003662109,56181900,426.10400390625
2021-09-09,450.700012207031,452.570007324219,448.720001220703,448.980010986328,57970400,424.280212402344
2021-09-10,451.040008544922,451.489990234375,445.309997558594,445.440002441406,89948200,420.934906005859
2021-09-13,448.640014648438,448.920013427734,444.109985351562,446.579986572266,83738600,422.012115478516
2021-09-14,448.119995117188,448.339996337891,443.220001220703,444.170013427734,78197100,419.734741210938
2021-09-15,444.619995117188,448.410003662109,443.440002441406,447.880004882812,78792200,423.240661621094
2021-09-16,447.320007324219,448.359985351562,444.019989013672,447.170013427734,77786700,422.569732666016
2021-09-17,444.920013427734,445.369995117188,441.019989013672,441.399993896484,118425000,418.453430175781
2021-09-20,434.880004882812,436.559997558594,428.859985351562,434.040008544922,166445500,411.476013183594
2021-09-21,436.529998779297,437.910003662109,433.070007324219,433.630004882812,92526100,411.087371826172
2021-09-22,436.049987792969,440.029998779297,433.75,437.859985351562,102350100,415.097473144531
2021-09-23,439.850006103516,444.890014648438,439.600006103516,443.179992675781,76396000,420.140899658203
2021-09-24,441.440002441406,444.670013427734,441.209991455078,443.910003662109,62094800,420.832977294922
2021-09-27,442.809997558594,444.049987792969,441.899993896484,442.640014648438,61371100,419.628967285156
2021-09-28,439.690002441406,440.040008544922,432.940002441406,433.720001220703,130436300,411.172729492188
2021-09-29,435.190002441406,437.040008544922,433.850006103516,434.450012207031,82329200,411.864685058594
2021-09-30,436.019989013672,436.769989013672,428.779998779297,429.140014648438,140506000,406.830841064453
2021-10-01,430.980010986328,436.029998779297,427.230010986328,434.239990234375,129240100,411.665649414062
2021-10-04,433,433.959991455078,426.359985351562,428.640014648438,128570000,406.356689453125
2021-10-05,430.239990234375,435.489990234375,429.390014648438,433.100006103516,90682500,410.5849609375
2021-10-06,429.269989013672,435.119995117188,427.540008544922,434.899993896484,113032200,412.291351318359
2021-10-07,438.390014648438,441.679992675781,438.200012207031,438.660003662109,72437500,415.855895996094
2021-10-08,439.480010986328,439.890014648438,437.190002441406,437.859985351562,74557400,415.097473144531
2021-10-11,437.160003662109,440.260009765625,434.619995117188,434.690002441406,65233300,412.09228515625
2021-10-12,435.670013427734,436.100006103516,432.779998779297,433.619995117188,71181200,411.077941894531
2021-10-13,434.709991455078,436.049987792969,431.540008544922,435.179992675781,72974000,412.556793212891
2021-10-14,439.079986572266,442.660003662109,438.579986572266,442.5,70236800,419.496276855469
2021-10-15,444.75,446.260009765625,444.089996337891,445.869995117188,66260200,422.691070556641
2021-10-18,443.970001220703,447.549987792969,443.269989013672,447.190002441406,62213200,423.942504882812
2021-10-19,448.920013427734,450.709991455078,448.269989013672,450.640014648438,46996800,427.213165283203
2021-10-20,451.130004882812,452.730010986328,451.010009765625,452.410003662109,49571600,428.891082763672
2021-10-21,451.769989013672,453.829986572266,451.309997558594,453.589996337891,41305400,430.009796142578
2021-10-22,453.130004882812,454.670013427734,451.049987792969,453.119995117188,58845100,429.564147949219
2021-10-25,454.279998779297,455.899993896484,452.390014648438,455.549987792969,45214500,431.867797851562
2021-10-26,457.200012207031,458.489990234375,455.559997558594,455.959991455078,56075100,432.256500244141
2021-10-27,456.450012207031,457.160003662109,453.859985351562,453.940002441406,72438000,430.341583251953
2021-10-28,455.459991455078,458.399993896484,455.450012207031,458.320007324219,51437900,434.493835449219
2021-10-29,455.869995117188,459.559997558594,455.559997558594,459.25,70162400,435.37548828125
2021-11-01,460.299987792969,460.700012207031,458.200012207031,460.040008544922,48433600,436.124481201172
2021-11-02,460.220001220703,462.230010986328,460.079986572266,461.899993896484,48908400,437.887725830078
2021-11-03,461.299987792969,465.149993896484,460.829986572266,464.720001220703,52509800,440.561187744141
2021-11-04,465.359985351562,467,464.989990234375,466.910003662109,52847100,442.637268066406
2021-11-05,469.279998779297,470.649993896484,466.920013427734,468.529998779297,66390600,444.173065185547
2021-11-08,469.700012207031,470.230010986328,468.200012207031,468.929992675781,50405200,444.552307128906
2021-11-09,469.320007324219,469.570007324219,465.880004882812,467.380004882812,51149100,443.082855224609
2021-11-10,465.579986572266,467.380004882812,462.040008544922,463.619995117188,69429700,439.518280029297
2021-11-11,465.209991455078,465.290008544922,463.75,463.769989013672,34848500,439.660491943359
2021-11-12,465.119995117188,467.859985351562,464.109985351562,467.269989013672,53466700,442.978546142578
2021-11-15,468.640014648438,468.809997558594,466.230010986328,467.429992675781,46980500,443.130249023438
2021-11-16,467.149993896484,470.489990234375,467.070007324219,469.279998779297,48857500,444.884094238281
2021-11-17,469,469.190002441406,467.480010986328,468.140014648438,47858300,443.803344726562
2021-11-18,469.239990234375,470.010009765625,466.339996337891,469.730010986328,50625600,445.310729980469
2021-11-19,469.609985351562,470.940002441406,468.5,468.890014648438,57315600,444.514404296875
2021-11-22,470.890014648438,473.540008544922,467.350006103516,467.570007324219,72762000,443.263000488281
2021-11-23,467.220001220703,469.100006103516,464.450012207031,468.190002441406,73206500,443.850708007812
2021-11-24,466.059997558594,469.570007324219,465.190002441406,469.440002441406,61858800,445.035675048828
2021-11-26,462.339996337891,463.899993896484,457.769989013672,458.970001220703,112669600,435.110046386719
2021-11-29,464.070007324219,466.559997558594,461.730010986328,464.600006103516,86268800,440.447326660156
2021-11-30,462,464.029998779297,455.299987792969,455.559997558594,148559600,431.877349853516
2021-12-01,461.640014648438,464.670013427734,450.290008544922,450.5,131939200,427.080352783203
2021-12-02,450.730010986328,459.070007324219,450.309997558594,457.399993896484,127637800,433.621704101562
2021-12-03,459.170013427734,460.299987792969,448.920013427734,453.420013427734,137331600,429.848541259766
2021-12-06,456.130004882812,460.790008544922,453.559997558594,458.790008544922,98977500,434.939392089844
2021-12-07,464.410003662109,468.880004882812,458.649993896484,468.279998779297,95484700,443.93603515625
2021-12-08,468.700012207031,470,466.829986572266,469.519989013672,72238800,445.111572265625
2021-12-09,468.149993896484,469.630004882812,466.140014648438,466.350006103516,61272600,442.106414794922
2021-12-10,469.230010986328,470.899993896484,466.510009765625,470.739990234375,77159800,446.268188476562
2021-12-13,470.190002441406,470.559997558594,466.269989013672,466.570007324219,87724700,442.315002441406
2021-12-14,463.089996337891,465.739990234375,460.25,463.359985351562,97264100,439.271820068359
2021-12-15,463.420013427734,470.859985351562,460.739990234375,470.600006103516,116899300,446.135498046875
2021-12-16,472.570007324219,472.869995117188,464.799987792969,466.450012207031,116568600,442.201202392578
2021-12-17,461.549987792969,464.739990234375,458.059997558594,459.869995117188,135511600,437.494903564453
2021-12-20,454.480010986328,455.399993896484,451.140014648438,454.980010986328,107134800,432.842834472656
2021-12-21,458.609985351562,463.209991455078,456.309997558594,463.059997558594,69806300,440.529724121094
2021-12-22,462.790008544922,467.809997558594,462.579986572266,467.690002441406,58890200,444.934478759766
2021-12-23,468.75,472.190002441406,468.640014648438,470.600006103516,56439700,447.702880859375
2021-12-27,472.059997558594,477.309997558594,472.010009765625,477.260009765625,56808600,454.038818359375
2021-12-28,477.720001220703,478.809997558594,476.059997558594,476.869995117188,47274600,453.667785644531
2021-12-29,476.980010986328,478.559997558594,475.920013427734,477.480010986328,54503000,454.248046875
2021-12-30,477.929992675781,479,475.670013427734,476.160003662109,55329000,452.992279052734
2021-12-31,475.640014648438,476.859985351562,474.670013427734,474.959991455078,65237400,451.850738525391
2022-01-03,476.299987792969,477.850006103516,473.850006103516,477.709991455078,72668200,454.466888427734
2022-01-04,479.220001220703,479.980010986328,475.579986572266,477.549987792969,71178700,454.314666748047
2022-01-05,477.160003662109,477.980010986328,468.279998779297,468.380004882812,104538900,445.590881347656
2022-01-06,467.890014648438,470.820007324219,465.429992675781,467.940002441406,86858900,445.172302246094
2022-01-07,467.950012207031,469.200012207031,464.649993896484,466.089996337891,85111600,443.412231445312
2022-01-10,462.700012207031,465.739990234375,456.600006103516,465.510009765625,119362000,442.860504150391
2022-01-11,465.230010986328,469.850006103516,462.049987792969,469.75,74303100,446.894195556641
2022-01-12,471.589996337891,473.200012207031,468.940002441406,471.019989013672,67605400,448.102416992188
2022-01-13,472.190002441406,472.880004882812,463.440002441406,464.529998779297,91173100,441.928192138672
2022-01-14,461.190002441406,465.089996337891,459.899993896484,464.720001220703,95890900,442.108978271484
2022-01-18,459.739990234375,459.959991455078,455.309997558594,456.489990234375,109709100,434.279296875
2022-01-19,458.130004882812,459.609985351562,451.459991455078,451.75,109357600,429.769927978516
2022-01-20,453.75,458.739990234375,444.5,446.75,122379700,425.013244628906
2022-01-21,445.559997558594,448.059997558594,437.950012207031,437.980010986328,202271200,416.669921875
2022-01-24,432.029998779297,440.380004882812,420.760009765625,439.839996337891,251783900,418.439483642578
2022-01-25,433.059997558594,439.720001220703,427.149993896484,434.470001220703,167997300,413.330718994141
2022-01-26,440.720001220703,444.040008544922,428.859985351562,433.380004882812,186391100,412.293884277344
2022-01-27,438.260009765625,441.589996337891,429.450012207031,431.239990234375,149878300,410.257873535156
2022-01-28,432.679992675781,442,427.820007324219,441.950012207031,164457400,420.446807861328
2022-01-31,441.239990234375,450.279998779297,439.809997558594,449.910003662109,152251400,428.019500732422
2022-02-01,450.679992675781,453.630004882812,446.940002441406,452.950012207031,123155400,430.911590576172
2022-02-02,455.5,458.119995117188,453.049987792969,457.350006103516,117361000,435.097473144531
2022-02-03,450.950012207031,452.970001220703,445.709991455078,446.600006103516,118024400,424.870544433594
2022-02-04,446.350006103516,452.779998779297,443.829986572266,448.700012207031,118454400,426.868408203125
2022-02-07,449.510009765625,450.989990234375,445.850006103516,447.260009765625,84472900,425.498474121094
2022-02-08,446.730010986328,451.920013427734,445.220001220703,450.940002441406,81012000,428.999450683594
2022-02-09,455.220001220703,457.880004882812,455.010009765625,457.540008544922,92589900,435.278259277344
2022-02-10,451.339996337891,457.709991455078,447.200012207031,449.320007324219,140103700,427.458221435547
2022-02-11,449.410003662109,451.609985351562,438.940002441406,440.459991455078,153214600,419.029296875
2022-02-14,439.920013427734,441.600006103516,435.339996337891,439.019989013672,123006300,417.659362792969
2022-02-15,443.730010986328,446.279998779297,443.179992675781,446.100006103516,88482700,424.394866943359
2022-02-16,443.929992675781,448.059997558594,441.940002441406,446.600006103516,84863600,424.870544433594
2022-02-17,443.220001220703,446.570007324219,436.420013427734,437.059997558594,102259100,415.794738769531
2022-02-18,437.329986572266,438.660003662109,431.820007324219,434.230010986328,132642900,413.102447509766
2022-02-22,431.890014648438,435.5,425.859985351562,429.570007324219,124391800,408.669219970703
2022-02-23,432.660003662109,433.260009765625,421.350006103516,421.950012207031,132578000,401.419952392578
2022-02-24,411.019989013672,428.760009765625,410.640014648438,428.299987792969,213942900,407.460968017578
2022-02-25,429.609985351562,437.839996337891,427.859985351562,437.75,121804500,416.451202392578
2022-02-28,432.029998779297,438.200012207031,430.700012207031,436.630004882812,145615000,415.385620117188
2022-03-01,435.040008544922,437.170013427734,427.109985351562,429.980010986328,137785900,409.059204101562
2022-03-02,432.369995117188,439.720001220703,431.570007324219,437.890014648438,117726500,416.584350585938
2022-03-03,440.470001220703,441.109985351562,433.799987792969,435.709991455078,105501700,414.510437011719
2022-03-04,431.75,433.369995117188,427.880004882812,432.170013427734,113978200,411.142669677734
2022-03-07,431.549987792969,432.299987792969,419.359985351562,419.429992675781,137896600,399.022491455078
2022-03-08,419.619995117188,427.209991455078,415.119995117188,416.25,164772700,395.997283935547
2022-03-09,425.140014648438,429.510009765625,422.820007324219,427.410003662109,116990800,406.6142578125
2022-03-10,422.519989013672,426.429992675781,420.440002441406,425.480010986328,93972700,404.778198242188
2022-03-11,428.119995117188,428.769989013672,419.529998779297,420.070007324219,95636300,399.631378173828
2022-03-14,420.890014648438,424.549987792969,415.790008544922,417,95729200,396.710754394531
2022-03-15,419.769989013672,426.839996337891,418.420013427734,426.170013427734,106219100,405.434661865234
2022-03-16,429.890014648438,435.679992675781,424.799987792969,435.619995117188,144954800,414.424774169922
2022-03-17,433.589996337891,441.070007324219,433.190002441406,441.070007324219,102676900,419.609649658203
2022-03-18,438,444.859985351562,437.220001220703,444.519989013672,106345500,424.205535888672
2022-03-21,444.339996337891,446.459991455078,440.679992675781,444.390014648438,88349800,424.081512451172
2022-03-22,445.859985351562,450.579986572266,445.859985351562,449.589996337891,74650400,429.043823242188
2022-03-23,446.910003662109,448.489990234375,443.709991455078,443.799987792969,79426100,423.518432617188
2022-03-24,445.940002441406,450.5,444.760009765625,450.489990234375,64736900,429.902679443359
2022-03-25,451.160003662109,452.980010986328,448.429992675781,452.690002441406,77101300,432.002227783203
2022-03-28,452.059997558594,455.910003662109,450.059997558594,455.910003662109,68529800,435.075042724609
2022-03-29,460.019989013672,462.070007324219,457.179992675781,461.549987792969,86581500,440.457244873047
2022-03-30,460.339996337891,461.200012207031,456.470001220703,458.700012207031,79666900,437.737548828125
2022-03-31,457.890014648438,458.760009765625,451.160003662109,451.640014648438,121699900,431.000152587891
2022-04-01,453.309997558594,453.459991455078,449.140014648438,452.920013427734,89048800,432.221649169922
2022-04-04,453.130004882812,456.910003662109,452.260009765625,456.799987792969,59601000,435.92431640625
2022-04-05,455.220001220703,457.829986572266,449.820007324219,451.029998779297,74214500,430.418090820312
2022-04-06,446.890014648438,448.929992675781,443.470001220703,446.519989013672,106898000,426.114044189453
2022-04-07,445.589996337891,450.690002441406,443.529998779297,448.769989013672,78097200,428.261291503906
2022-04-08,447.970001220703,450.630004882812,445.940002441406,447.570007324219,79272700,427.116180419922
2022-04-11,444.109985351562,445,439.390014648438,439.920013427734,89770500,419.815795898438
2022-04-12,443.079986572266,445.75,436.649993896484,438.290008544922,84363600,418.260223388672
2022-04-13,438.029998779297,444.109985351562,437.839996337891,443.309997558594,74070400,423.050811767578
2022-04-14,443.549987792969,444.730010986328,437.679992675781,437.790008544922,97869500,417.783081054688
2022-04-18,436.809997558594,439.75,435.609985351562,437.970001220703,66002500,417.954833984375
2022-04-19,437.859985351562,445.799987792969,437.679992675781,445.040008544922,77821000,424.701812744141
2022-04-20,446.920013427734,447.570007324219,443.480010986328,444.709991455078,65224400,424.386840820312
2022-04-21,448.540008544922,450.010009765625,437.100006103516,438.059997558594,85417300,418.040710449219
2022-04-22,436.910003662109,438.079986572266,425.440002441406,426.040008544922,132471800,406.570068359375
2022-04-25,423.670013427734,428.690002441406,418.839996337891,428.510009765625,119647700,408.927215576172
2022-04-26,425.829986572266,426.040008544922,416.070007324219,416.100006103516,103996300,397.084320068359
2022-04-27,417.239990234375,422.920013427734,415.010009765625,417.269989013672,122030000,398.200866699219
2022-04-28,422.290008544922,429.640014648438,417.600006103516,427.809997558594,105449100,408.259216308594
2022-04-29,423.589996337891,425.869995117188,411.209991455078,412,145491100,393.171691894531
2022-05-02,412.070007324219,415.920013427734,405.019989013672,414.480010986328,158312500,395.538299560547
2022-05-03,415.010009765625,418.929992675781,413.359985351562,416.380004882812,100028200,397.351531982422
2022-05-04,417.079986572266,429.660003662109,413.709991455078,429.059997558594,144247900,409.452026367188
2022-05-05,424.549987792969,425,409.440002441406,413.809997558594,172929100,394.898986816406
2022-05-06,411.100006103516,414.799987792969,405.730010986328,411.339996337891,151770800,392.541839599609
2022-05-09,405.100006103516,406.410003662109,396.5,398.170013427734,155586100,379.973693847656
2022-05-10,404.489990234375,406.079986572266,394.820007324219,399.089996337891,132497200,380.851715087891
2022-05-11,398.070007324219,404.040008544922,391.959991455078,392.75,142361000,374.801422119141
2022-05-12,389.369995117188,395.799987792969,385.149993896484,392.339996337891,125090800,374.410095214844
2022-05-13,396.709991455078,403.179992675781,395.609985351562,401.720001220703,104174400,383.361419677734
2022-05-16,399.980010986328,403.970001220703,397.600006103516,400.089996337891,78622400,381.806030273438
2022-05-17,406.529998779297,408.570007324219,402.579986572266,408.320007324219,83029700,389.659851074219
2022-05-18,403.5,403.799987792969,390.549987792969,391.859985351562,117674500,373.952117919922
2022-05-19,388.619995117188,394.140014648438,387.109985351562,389.459991455078,98510700,371.661743164062
2022-05-20,393.25,397.029998779297,380.540008544922,389.630004882812,131432200,371.823944091797
2022-05-23,392.829986572266,397.730010986328,390.380004882812,396.920013427734,76414900,378.780853271484
2022-05-24,392.559997558594,395.149993896484,386.959991455078,393.890014648438,91448800,375.889373779297
2022-05-25,392.309997558594,399.450012207031,391.890014648438,397.369995117188,91472900,379.210266113281
2022-05-26,398.670013427734,407.040008544922,398.450012207031,405.309997558594,82168300,386.787475585938
2022-05-27,407.910003662109,415.380004882812,407.700012207031,415.260009765625,84768700,396.28271484375
2022-05-31,413.549987792969,416.459991455078,410.029998779297,412.929992675781,95937000,394.059234619141
2022-06-01,415.170013427734,416.239990234375,406.929992675781,409.589996337891,86585800,390.871826171875
2022-06-02,409.420013427734,417.440002441406,407.040008544922,417.390014648438,79609600,398.315399169922
2022-06-03,412.399993896484,414.040008544922,409.510009765625,410.540008544922,71874300,391.778411865234
2022-06-06,414.779998779297,416.609985351562,410.549987792969,411.790008544922,57508900,392.971282958984
2022-06-07,408.100006103516,416.220001220703,407.609985351562,415.739990234375,59272400,396.740753173828
