"Date","QQQ.Open","QQQ.High","QQQ.Low","QQQ.Close","QQQ.Volume","QQQ.Adjusted"
2021-03-23,319.730010986328,321.089996337891,316.380004882812,317.220001220703,53455400,309.329895019531
2021-03-24,318.630004882812,318.670013427734,311.720001220703,311.869995117188,64803700,304.113006591797
2021-03-25,309.970001220703,312.890014648438,307.390014648438,311.329986572266,78729000,303.58642578125
2021-03-26,311.109985351562,316.329986572266,309.670013427734,316,63519600,308.140289306641
2021-03-29,315.450012207031,316.989990234375,312.470001220703,315.910003662109,54608000,308.052612304688
2021-03-30,313.890014648438,314.910003662109,311.540008544922,314.320007324219,44635700,306.502105712891
2021-03-31,316.160003662109,320.739990234375,315.809997558594,319.130004882812,55032500,311.192443847656
2021-04-01,323.070007324219,324.709991455078,322.809997558594,324.570007324219,55685600,316.497131347656
2021-04-05,327.130004882812,331.839996337891,326.880004882812,331.049987792969,42172500,322.815948486328
2021-04-06,330.730010986328,332.829986572266,330.019989013672,330.820007324219,33537200,322.591674804688
2021-04-07,330.329986572266,332.480010986328,329.369995117188,331.619995117188,32046400,323.371765136719
2021-04-08,334.559997558594,335.269989013672,333.739990234375,335.079986572266,29940800,326.745666503906
2021-04-09,333.679992675781,337.320007324219,332.920013427734,337.109985351562,36664900,328.725189208984
2021-04-12,336.040008544922,337.100006103516,334.730010986328,336.670013427734,25833000,328.296173095703
2021-04-13,338.239990234375,341.079986572266,338.019989013672,340.600006103516,30374000,332.12841796875
2021-04-14,340.850006103516,340.980010986328,335.670013427734,336.510009765625,42564300,328.14013671875
2021-04-15,339.470001220703,342.010009765625,336.220001220703,341.609985351562,36342800,333.11328125
2021-04-16,342.149993896484,342.230010986328,340.079986572266,342.010009765625,40860100,333.503387451172
2021-04-19,340.390014648438,341.579986572266,336.899993896484,338.880004882812,34533100,330.451232910156
2021-04-20,338.200012207031,339.519989013672,334.380004882812,336.410003662109,38081800,328.042602539062
2021-04-21,335.089996337891,339.480010986328,333.970001220703,339.290008544922,36598100,330.850982666016
2021-04-22,338.890014648438,339.899993896484,334.010009765625,335.200012207031,45936100,326.86279296875
2021-04-23,335.850006103516,340.769989013672,335.850006103516,339.420013427734,36381900,330.977752685547
2021-04-26,339.670013427734,341.920013427734,338.899993896484,341.630004882812,30812000,333.132751464844
2021-04-27,341.929992675781,342.149993896484,339.170013427734,340.149993896484,33187200,331.689605712891
2021-04-28,339.809997558594,340.850006103516,338.329986572266,339,33615700,330.568176269531
2021-04-29,342.369995117188,342.799987792969,336.899993896484,340.220001220703,37708900,331.757843017578
2021-04-30,337.700012207031,340.260009765625,337.049987792969,337.989990234375,38263400,329.583343505859
2021-05-03,339.230010986328,340,335.730010986328,336.190002441406,29729700,327.828186035156
2021-05-04,333.559997558594,333.890014648438,326.209991455078,330.140014648438,65147000,321.928588867188
2021-05-05,332.25,333.140014648438,328.230010986328,329.029998779297,46219300,320.846160888672
2021-05-06,328.760009765625,331.670013427734,326.450012207031,331.510009765625,46814300,323.264556884766
2021-05-07,334.369995117188,336.649993896484,331.690002441406,334.200012207031,53324500,325.887603759766
2021-05-10,332.779998779297,332.959991455078,325.549987792969,325.760009765625,60700500,317.657531738281
2021-05-11,319.700012207031,326.130004882812,319.019989013672,325.309997558594,71963600,317.218719482422
2021-05-12,320.230010986328,322.619995117188,316,316.890014648438,91164900,309.008148193359
2021-05-13,319.920013427734,322.399993896484,316.899993896484,319.339996337891,69877800,311.397216796875
2021-05-14,322.600006103516,327.329986572266,322.079986572266,326.390014648438,44370000,318.271850585938
2021-05-17,324.630004882812,326.369995117188,321.450012207031,324.410003662109,39395000,316.341003417969
2021-05-18,325.390014648438,326.649993896484,321.940002441406,322.220001220703,36528500,314.205627441406
2021-05-19,316.660003662109,322.899993896484,316.299987792969,322.589996337891,66319100,314.566375732422
2021-05-20,324.119995117188,329.709991455078,323.890014648438,328.829986572266,46466100,320.651153564453
2021-05-21,330.429992675781,330.859985351562,326.640014648438,327.010009765625,50330400,318.87646484375
2021-05-24,329.369995117188,333.670013427734,326.899993896484,332.510009765625,32475800,324.239654541016
2021-05-25,334.070007324219,334.809997558594,331.760009765625,332.970001220703,31280300,324.688201904297
2021-05-26,333.660003662109,334.609985351562,332.950012207031,334.130004882812,25444900,325.819305419922
2021-05-27,333.670013427734,334.540008544922,332.670013427734,332.880004882812,27931700,324.600341796875
2021-05-28,334.119995117188,335.570007324219,333.600006103516,333.929992675781,29927400,325.624267578125
2021-06-01,335.299987792969,335.790008544922,331.429992675781,332.820007324219,31145400,324.541870117188
2021-06-02,333.25,334.339996337891,331.700012207031,333.470001220703,22047900,325.17578125
2021-06-03,330.549987792969,331.859985351562,328.279998779297,330,37057800,321.7919921875
2021-06-04,331.850006103516,336.059997558594,331.779998779297,335.600006103516,38736500,327.252777099609
2021-06-07,335.049987792969,336.660003662109,334.339996337891,336.600006103516,32611900,328.227935791016
2021-06-08,338.399993896484,339.290008544922,335.029998779297,336.760009765625,27282800,328.383880615234
2021-06-09,338.170013427734,338.970001220703,336.649993896484,336.839996337891,21485300,328.461853027344
2021-06-10,337.190002441406,340.459991455078,336.730010986328,340.350006103516,33702100,331.884521484375
2021-06-11,340.359985351562,341.25,339.690002441406,341.239990234375,21222800,332.75244140625
2021-06-14,341.679992675781,344.519989013672,340.459991455078,344.510009765625,27827700,335.941162109375
2021-06-15,344.149993896484,344.470001220703,341.519989013672,342.260009765625,35963800,333.747100830078
2021-06-16,342.739990234375,343.839996337891,337.450012207031,341.010009765625,55399500,332.528228759766
2021-06-17,339.970001220703,346.380004882812,339.920013427734,345.339996337891,59722700,336.75048828125
2021-06-18,343.630004882812,344.809997558594,341.859985351562,342.630004882812,55414900,334.107849121094
2021-06-21,342.429992675781,344.690002441406,340.149993896484,344.359985351562,32992600,336.184448242188
2021-06-22,344.149993896484,348.029998779297,343.839996337891,347.570007324219,28941600,339.318176269531
2021-06-23,347.510009765625,348.920013427734,346.880004882812,347.739990234375,27188500,339.484039306641
2021-06-24,349.730010986328,351.459991455078,349.170013427734,349.890014648438,32581600,341.583099365234
2021-06-25,350.470001220703,350.720001220703,348.839996337891,349.459991455078,28682800,341.163299560547
2021-06-28,350.779998779297,353.850006103516,350.720001220703,353.709991455078,39130300,345.312377929688
2021-06-29,353.529998779297,355.019989013672,352.670013427734,354.989990234375,29426000,346.561981201172
2021-06-30,354.829986572266,355.230010986328,353.829986572266,354.429992675781,32724000,346.015289306641
2021-07-01,354.070007324219,355.089996337891,352.679992675781,354.570007324219,29290000,346.152008056641
2021-07-02,356.519989013672,358.970001220703,356.279998779297,358.640014648438,32727200,350.125366210938
2021-07-06,359.260009765625,360.480010986328,356.489990234375,360.190002441406,38842400,351.638549804688
2021-07-07,362.450012207031,362.760009765625,358.940002441406,360.950012207031,35265200,352.380554199219
2021-07-08,355.739990234375,359.649993896484,354.420013427734,358.769989013672,50890000,350.252319335938
2021-07-09,358.170013427734,361.5,357.570007324219,361.010009765625,35184500,352.439147949219
2021-07-12,362.450012207031,362.890014648438,360.829986572266,362.420013427734,25717700,353.815643310547
2021-07-13,362.029998779297,365.470001220703,361.540008544922,362.420013427734,39723000,353.815643310547
2021-07-14,364.829986572266,365.489990234375,362.220001220703,363.070007324219,35336400,354.450286865234
2021-07-15,362.980010986328,363.190002441406,358.459991455078,360.519989013672,53391600,351.960693359375
2021-07-16,361.399993896484,362.410003662109,357.239990234375,357.600006103516,47262000,349.110015869141
2021-07-19,354.049987792969,355.179992675781,352.040008544922,354.670013427734,64404600,346.249664306641
2021-07-20,355.630004882812,360.279998779297,353.799987792969,358.790008544922,42183700,350.271820068359
2021-07-21,358.350006103516,361.559997558594,358.119995117188,361.559997558594,30259900,352.975982666016
2021-07-22,361.769989013672,363.959991455078,361.769989013672,363.950012207031,30252200,355.309295654297
2021-07-23,365.309997558594,368.489990234375,363.920013427734,368.200012207031,31960800,359.458465576172
2021-07-26,367.489990234375,368.890014648438,366.600006103516,368.489990234375,28438100,359.741516113281
2021-07-27,368.220001220703,368.220001220703,360.160003662109,364.429992675781,57933100,355.77783203125
2021-07-28,365.600006103516,367.450012207031,363.239990234375,365.829986572266,42066200,357.144683837891
2021-07-29,365.25,367.679992675781,365.25,366.480010986328,25672500,357.779266357422
2021-07-30,362.440002441406,365.170013427734,362.410003662109,364.570007324219,36484600,355.91455078125
2021-08-02,366.279998779297,366.880004882812,363.869995117188,364.600006103516,27334100,355.943908691406
2021-08-03,365.279998779297,366.929992675781,362,366.809997558594,35558500,358.101470947266
2021-08-04,366.769989013672,368.320007324219,365.630004882812,367.339996337891,29602200,358.618743896484
2021-08-05,368.179992675781,369.910003662109,367.450012207031,369.670013427734,21443900,360.893524169922
2021-08-06,368.369995117188,369.369995117188,366.910003662109,368.049987792969,33332100,359.311950683594
2021-08-09,368.519989013672,369.269989013672,367.390014648438,368.730010986328,25960200,359.975830078125
2021-08-10,369.260009765625,369.559997558594,365.619995117188,366.839996337891,35130800,358.130645751953
2021-08-11,368.140014648438,368.649993896484,364.839996337891,366.209991455078,34249800,357.515655517578
2021-08-12,365.690002441406,367.899993896484,364.299987792969,367.529998779297,25969200,358.804321289062
2021-08-13,367.890014648438,369.160003662109,367.380004882812,368.820007324219,19336200,360.063690185547
2021-08-16,367.670013427734,369.019989013672,363.700012207031,368.980010986328,34856900,360.219879150391
2021-08-17,366.149993896484,367.149993896484,363.230010986328,365.730010986328,44793900,357.047027587891
2021-08-18,365.179992675781,366.619995117188,361.869995117188,362.209991455078,38541900,353.610626220703
2021-08-19,360.220001220703,365.679992675781,359.959991455078,363.959991455078,48499400,355.319091796875
2021-08-20,365.059997558594,368.140014648438,364.739990234375,367.730010986328,39486000,358.999572753906
2021-08-23,368.799987792969,373.940002441406,368.790008544922,373.230010986328,34034700,364.368988037109
2021-08-24,373.839996337891,374.989990234375,373.359985351562,374.369995117188,21732900,365.48193359375
2021-08-25,374.630004882812,375.390014648438,373.859985351562,374.799987792969,20441900,365.901763916016
2021-08-26,373.920013427734,374.619995117188,371.970001220703,372.420013427734,29133300,363.578216552734
2021-08-27,373.070007324219,376.559997558594,372.570007324219,376.040008544922,27104700,367.1123046875
2021-08-30,376.850006103516,380.760009765625,376.829986572266,380.260009765625,27295700,371.232116699219
2021-08-31,380.510009765625,380.579986572266,378.359985351562,379.950012207031,29628200,370.929473876953
2021-09-01,381.040008544922,382.709991455078,380.369995117188,380.579986572266,28138300,371.544525146484
2021-09-02,381.970001220703,382.309997558594,379.149993896484,380.399993896484,25453400,371.368743896484
2021-09-03,379.220001220703,381.980010986328,379.200012207031,381.570007324219,24605400,372.511047363281
2021-09-07,381.679992675781,382.779998779297,380.489990234375,382.109985351562,23970200,373.038116455078
2021-09-08,381.929992675781,381.929992675781,378.450012207031,380.779998779297,32949200,371.73974609375
2021-09-09,381.010009765625,382.149993896484,379.220001220703,379.470001220703,29399000,370.460784912109
2021-09-10,381.230010986328,381.970001220703,376.25,376.589996337891,40249400,367.649230957031
2021-09-13,378.989990234375,379.429992675781,374.220001220703,376.329986572266,48741800,367.395416259766
2021-09-14,377.859985351562,378.609985351562,374.279998779297,375.260009765625,41826600,366.350799560547
2021-09-15,375.730010986328,378.410003662109,373.369995117188,378.049987792969,34097900,369.074523925781
2021-09-16,376.679992675781,378.899993896484,374.700012207031,378.309997558594,35193100,369.328399658203
2021-09-17,377.820007324219,377.869995117188,372.760009765625,373.829986572266,60912300,364.954772949219
2021-09-20,367.459991455078,369.25,360.929992675781,365.700012207031,76203200,357.413635253906
2021-09-21,367.579986572266,368.809997558594,364.989990234375,366.149993896484,41927500,357.853393554688
2021-09-22,367.089996337891,371.070007324219,365.959991455078,369.570007324219,46972900,361.195861816406
2021-09-23,370.760009765625,374.040008544922,370.100006103516,372.980010986328,44652000,364.528625488281
2021-09-24,370.649993896484,373.760009765625,370.269989013672,373.329986572266,36056800,364.870666503906
2021-09-27,370.200012207031,371.25,367.730010986328,370.350006103516,43338100,361.958251953125
2021-09-28,365.670013427734,370.299987792969,359.350006103516,359.869995117188,97701600,351.715637207031
2021-09-29,361.170013427734,363.369995117188,358.640014648438,359.279998779297,58076600,351.139099121094
2021-09-30,360.970001220703,362.679992675781,357.100006103516,357.959991455078,61384600,349.848968505859
2021-10-01,358.600006103516,361.25,354.380004882812,360.179992675781,56375500,352.018676757812
2021-10-04,358.519989013672,358.859985351562,350.320007324219,352.619995117188,76766000,344.629974365234
2021-10-05,353.709991455078,359.690002441406,353.480010986328,357.380004882812,47232900,349.282165527344
2021-10-06,354.079986572266,359.950012207031,353.149993896484,359.670013427734,56806500,351.520263671875
2021-10-07,362.799987792969,365.690002441406,362.25,362.970001220703,39411200,354.745452880859
2021-10-08,364.079986572266,364.320007324219,360.609985351562,361.160003662109,41822300,352.976409912109
2021-10-11,359.579986572266,363.200012207031,358.299987792969,358.390014648438,34847200,350.269195556641
2021-10-12,359.880004882812,360.329986572266,356.480010986328,357.140014648438,43905100,349.047546386719
2021-10-13,359.510009765625,360.690002441406,357.429992675781,360,40120800,351.842742919922
2021-10-14,363.690002441406,366.850006103516,363.010009765625,366.630004882812,43433900,358.322479248047
2021-10-15,367.880004882812,369.059997558594,366.820007324219,368.940002441406,40419900,360.580169677734
2021-10-18,367.609985351562,372.869995117188,366.989990234375,372.649993896484,34513500,364.206085205078
2021-10-19,373.75,375.519989013672,372.700012207031,375.470001220703,29091000,366.962188720703
2021-10-20,375.940002441406,376.570007324219,373.459991455078,374.980010986328,31390300,366.483337402344
2021-10-21,374.160003662109,377.470001220703,373.850006103516,377.269989013672,25469300,368.721405029297
2021-10-22,375.980010986328,376.970001220703,372.390014648438,374.100006103516,36275800,365.623229980469
2021-10-25,375.559997558594,378.869995117188,373.559997558594,377.929992675781,32597800,369.366455078125
2021-10-26,380.230010986328,382.709991455078,377.910003662109,379.119995117188,47191300,370.529479980469
2021-10-27,379.579986572266,383.149993896484,379.309997558594,380,45760500,371.389587402344
2021-10-28,381.950012207031,384.480010986328,381.160003662109,384.220001220703,38007000,375.513916015625
2021-10-29,381.059997558594,386.279998779297,380.700012207031,386.109985351562,37310100,377.361083984375
2021-11-01,386.559997558594,387.559997558594,384.420013427734,387.429992675781,30765300,378.651153564453
2021-11-02,386.799987792969,389.540008544922,386.75,389.049987792969,25135300,380.234466552734
2021-11-03,389.549987792969,393.609985351562,388.480010986328,393.179992675781,33748900,384.270965576172
2021-11-04,394.480010986328,399.200012207031,393.920013427734,398.220001220703,40265300,389.196685791016
2021-11-05,400.040008544922,400.989990234375,397.160003662109,398.600006103516,43383800,389.568145751953
2021-11-08,398.570007324219,399.619995117188,397.399993896484,398.059997558594,29256300,389.040283203125
2021-11-09,399.160003662109,399.570007324219,393.920013427734,395.320007324219,50490700,386.362457275391
2021-11-10,392.470001220703,395.359985351562,387.529998779297,389.510009765625,54937400,380.684112548828
2021-11-11,392.570007324219,392.75,390.239990234375,390.589996337891,32243000,381.739593505859
2021-11-12,391.769989013672,395.25,390.130004882812,394.700012207031,34730600,385.756439208984
2021-11-15,395.910003662109,396.239990234375,392.100006103516,394.609985351562,33716900,385.66845703125
2021-11-16,393.859985351562,397.929992675781,393.660003662109,397.420013427734,27872900,388.414794921875
2021-11-17,397.75,399.720001220703,396.640014648438,397.630004882812,28703300,388.620025634766
2021-11-18,399.730010986328,402.269989013672,397.450012207031,401.75,45721500,392.646759033203
2021-11-19,403.429992675781,405.299987792969,402.579986572266,403.989990234375,45191700,394.835998535156
2021-11-22,405.570007324219,408.709991455078,399.190002441406,399.299987792969,61715400,390.252227783203
2021-11-23,398.109985351562,400.230010986328,392.920013427734,397.480010986328,70098700,388.473480224609
2021-11-24,394.929992675781,399.049987792969,392.540008544922,398.760009765625,46954400,389.724517822266
2021-11-26,396.109985351562,397.540008544922,389.769989013672,391.200012207031,51533300,382.335815429688
2021-11-29,395.890014648438,400.730010986328,395.140014648438,399.690002441406,54447100,390.633392333984
2021-11-30,398.779998779297,401.190002441406,391.75,393.820007324219,81332700,384.896423339844
2021-12-01,398.279998779297,400.480010986328,386.640014648438,387.119995117188,77766500,378.348175048828
2021-12-02,385.799987792969,391.739990234375,384.339996337891,389.910003662109,84416600,381.074981689453
2021-12-03,391.309997558594,392.339996337891,378.899993896484,383.130004882812,105349100,374.448669433594
2021-12-06,383.630004882812,387.600006103516,379.299987792969,386.200012207031,67588800,377.449066162109
2021-12-07,393.029998779297,398.459991455078,392.989990234375,397.829986572266,56005300,388.815521240234
2021-12-08,398.170013427734,399.820007324219,396.220001220703,399.609985351562,39204000,390.55517578125
2021-12-09,398.350006103516,400.200012207031,393.529998779297,393.730010986328,49973700,384.808471679688
2021-12-10,396.619995117188,398.279998779297,393.359985351562,398.010009765625,52545800,388.991424560547
2021-12-13,398,398.329986572266,391.880004882812,392.260009765625,50166400,383.371765136719
2021-12-14,387.299987792969,390.089996337891,383.630004882812,388.200012207031,75199200,379.403686523438
2021-12-15,387.940002441406,397.420013427734,383.880004882812,397.049987792969,73858000,388.053253173828
2021-12-16,398.040008544922,398.480010986328,385.209991455078,386.839996337891,82591400,378.074554443359
2021-12-17,383.329986572266,389.190002441406,381.769989013672,384.910003662109,80492500,376.188262939453
2021-12-20,379.570007324219,381.5,377.470001220703,380.690002441406,65336800,372.539154052734
2021-12-21,384.049987792969,389.529998779297,380.200012207031,389.209991455078,48899500,380.876770019531
2021-12-22,388.910003662109,394.160003662109,388.230010986328,393.950012207031,37042200,385.515258789062
2021-12-23,394.309997558594,398.429992675781,394.140014648438,396.920013427734,29595500,388.421630859375
2021-12-27,398.25,403.480010986328,398.220001220703,403.480010986328,32820700,394.841217041016
2021-12-28,404.399993896484,404.579986572266,400.709991455078,401.609985351562,33113700,393.01123046875
2021-12-29,401.75,403.049987792969,399.109985351562,401.549987792969,32248500,392.952484130859
2021-12-30,401.329986572266,403.570007324219,399.75,400.350006103516,23850100,391.778198242188
2021-12-31,399.660003662109,401.059997558594,397.339996337891,397.850006103516,34752900,389.331695556641
2022-01-03,399.049987792969,401.940002441406,396.880004882812,401.679992675781,40575900,393.079711914062
2022-01-04,402.239990234375,402.279998779297,393.290008544922,396.470001220703,58027200,387.981262207031
2022-01-05,394.739990234375,395.890014648438,384.029998779297,384.290008544922,75739800,376.062072753906
2022-01-06,382.420013427734,387.350006103516,380.130004882812,384.019989013672,70814300,375.7978515625
2022-01-07,384.029998779297,385.760009765625,378.040008544922,379.859985351562,72652300,371.726928710938
2022-01-10,374.820007324219,380.640014648438,369.309997558594,380.109985351562,91770500,371.971557617188
2022-01-11,379.359985351562,385.989990234375,377.220001220703,385.820007324219,68295700,377.559265136719
2022-01-12,388.459991455078,390.200012207031,385.010009765625,387.350006103516,54576400,379.056579589844
2022-01-13,388.769989013672,389.470001220703,376.700012207031,377.660003662109,77994000,369.573944091797
2022-01-14,375.070007324219,380.350006103516,374.859985351562,380.010009765625,80121200,371.873718261719
2022-01-18,374.040008544922,376.220001220703,369.769989013672,370.549987792969,75450900,362.6162109375
2022-01-19,372.149993896484,374.690002441406,366.209991455078,366.480010986328,81791500,358.633422851562
2022-01-20,369.790008544922,373.869995117188,361.170013427734,361.720001220703,88610700,353.975341796875
2022-01-21,359.470001220703,362.179992675781,351.399993896484,351.690002441406,143388900,344.160034179688
2022-01-24,345.910003662109,353.980010986328,334.149993896484,353.299987792969,198685800,345.735595703125
2022-01-25,346.670013427734,351.029998779297,341.679992675781,345.109985351562,124398400,337.720886230469
2022-01-26,352.910003662109,356.880004882812,340.779998779297,344.570007324219,146559500,337.192504882812
2022-01-27,349.399993896484,351.269989013672,340.049987792969,341.100006103516,95255700,333.796813964844
2022-01-28,343.029998779297,352.019989013672,337.950012207031,351.799987792969,108167900,344.267700195312
2022-01-31,353.200012207031,363.649993896484,351.519989013672,363.049987792969,94326400,355.276824951172
2022-02-01,364.429992675781,366.190002441406,359.140014648438,365.519989013672,74433000,357.693908691406
2022-02-02,369.760009765625,370.100006103516,364.290008544922,368.489990234375,78777100,360.600341796875
2022-02-03,358.529998779297,361.929992675781,352.459991455078,353.549987792969,95384800,345.980255126953
2022-02-04,354.079986572266,361.399993896484,351.970001220703,358.010009765625,86318300,350.344757080078
2022-02-07,358.619995117188,361.049987792969,353.839996337891,355.130004882812,58198100,347.5263671875
2022-02-08,353.959991455078,360.239990234375,352.799987792969,359.119995117188,64720900,351.430969238281
2022-02-09,363.760009765625,366.809997558594,362.119995117188,366.730010986328,55766400,358.878082275391
2022-02-10,359.519989013672,366.489990234375,356.540008544922,358.429992675781,112468500,350.755737304688
2022-02-11,358.429992675781,360.070007324219,345.799987792969,347.059997558594,101569100,339.629119873047
2022-02-14,346.489990234375,350.980010986328,343.890014648438,347.489990234375,80254400,340.049987792969
2022-02-15,352.910003662109,356.369995117188,351.820007324219,356.130004882812,55128800,348.504974365234
2022-02-16,353.820007324219,357.089996337891,350.709991455078,356.040008544922,58947100,348.416900634766
2022-02-17,352.739990234375,353.459991455078,345.019989013672,345.450012207031,61801400,338.053649902344
2022-02-18,346.410003662109,346.809997558594,339.140014648438,341.510009765625,80001500,334.197967529297
2022-02-22,338.489990234375,344.040008544922,334.350006103516,338.079986572266,85967100,330.841430664062
2022-02-23,341.320007324219,342.179992675781,329.100006103516,329.420013427734,86215400,322.366882324219
2022-02-24,318.839996337891,341.040008544922,318.260009765625,340.489990234375,130614100,333.199859619141
2022-02-25,341.309997558594,345.980010986328,337.390014648438,345.769989013672,78842100,338.366790771484
2022-02-28,342.510009765625,348.540008544922,341.320007324219,346.799987792969,77515500,339.374725341797
2022-03-01,345.75,348.079986572266,338.899993896484,341.489990234375,67407000,334.178344726562
2022-03-02,343.079986572266,348.589996337891,340.239990234375,347.220001220703,70609000,339.785736083984
2022-03-03,349.929992675781,350.040008544922,340.350006103516,342.260009765625,71089400,334.932006835938
2022-03-04,339.839996337891,341.309997558594,334.920013427734,337.299987792969,76936300,330.078094482422
2022-03-07,337.290008544922,338.480010986328,324.649993896484,324.859985351562,89933800,317.904479980469
2022-03-08,324.049987792969,333.209991455078,319.940002441406,323.350006103516,116153900,316.426849365234
2022-03-09,331.75,336.380004882812,329.089996337891,334.989990234375,64723400,327.817596435547
2022-03-10,330.820007324219,332.510009765625,326.709991455078,331.269989013672,69362700,324.177276611328
2022-03-11,334.320007324219,334.640014648438,323.899993896484,324.399993896484,66228400,317.454406738281
2022-03-14,323.130004882812,326.589996337891,317.450012207031,318.170013427734,79802600,311.357696533203
2022-03-15,320.880004882812,328.950012207031,319.230010986328,328.149993896484,76471000,321.124084472656
2022-03-16,332.170013427734,340.440002441406,328.399993896484,340.320007324219,105243000,333.033477783203
2022-03-17,338.369995117188,344.5,337.040008544922,344.440002441406,67810000,337.065246582031
2022-03-18,342.739990234375,351.790008544922,341.549987792969,351.489990234375,85446300,343.964294433594
2022-03-21,350.200012207031,352.480010986328,345.579986572266,350.079986572266,73799100,343.008026123047
2022-03-22,350.589996337891,357.850006103516,350.200012207031,356.959991455078,63345900,349.749084472656
2022-03-23,354.010009765625,357.660003662109,351.769989013672,351.829986572266,70615500,344.722686767578
2022-03-24,353.799987792969,359.700012207031,351.589996337891,359.649993896484,53555300,352.384735107422
2022-03-25,359.589996337891,360.670013427734,354.940002441406,359.350006103516,57584200,352.090789794922
2022-03-28,359.339996337891,365.010009765625,358.070007324219,364.910003662109,56833900,357.538482666016
2022-03-29,368.899993896484,371.829986572266,366.059997558594,371.190002441406,68073000,363.691650390625
2022-03-30,369.279998779297,370.980010986328,365.570007324219,367.089996337891,68757700,359.674438476562
2022-03-31,367.239990234375,367.600006103516,361.679992675781,362.540008544922,67011400,355.216369628906
2022-04-01,362.809997558594,363.609985351562,358.589996337891,361.850006103516,54527800,354.540252685547
2022-04-04,362.709991455078,369.309997558594,362.440002441406,369.299987792969,45950200,361.839752197266
2022-04-05,367.809997558594,368.540008544922,359.929992675781,361.100006103516,62738700,353.805480957031
2022-04-06,355.649993896484,356.779998779297,350.559997558594,353.260009765625,90077100,346.123840332031
2022-04-07,352.239990234375,356.350006103516,348.690002441406,354.100006103516,63777400,346.946868896484
2022-04-08,352.320007324219,353.089996337891,348.5,349.149993896484,61956100,342.096771240234
2022-04-11,344.809997558594,345.75,340.540008544922,340.890014648438,66107400,334.003723144531
2022-04-12,345.760009765625,347.690002441406,338.040008544922,339.450012207031,72790200,332.592864990234
2022-04-13,339.799987792969,347.429992675781,339.059997558594,346.350006103516,61367800,339.353393554688
2022-04-14,346.440002441406,346.970001220703,338.209991455078,338.429992675781,73519400,331.593383789062
2022-04-18,337.350006103516,341.040008544922,335.790008544922,338.690002441406,58560600,331.848205566406
2022-04-19,338.029998779297,346.850006103516,336.980010986328,346.260009765625,56515700,339.265258789062
2022-04-20,347.089996337891,347.559997558594,339.959991455078,341.209991455078,65500000,334.317260742188
2022-04-21,345.190002441406,347.869995117188,333.200012207031,334.149993896484,75801000,327.399871826172
2022-04-22,334.309997558594,335.559997558594,324.959991455078,325.399993896484,82562100,318.826599121094
2022-04-25,323.730010986328,329.899993896484,322.429992675781,329.579986572266,101755900,322.922119140625
2022-04-26,327.470001220703,327.660003662109,316.859985351562,317.140014648438,105819600,310.733489990234
2022-04-27,317.239990234375,322.880004882812,315,316.760009765625,111204200,310.361206054688
2022-04-28,321.850006103516,329.890014648438,317.519989013672,328.010009765625,99450000,321.383850097656
2022-04-29,323.700012207031,327.230010986328,312.600006103516,313.25,91977900,306.922027587891
2022-05-02,312.829986572266,318.720001220703,309.649993896484,318.480010986328,115511800,312.04638671875
2022-05-03,318.5,321.170013427734,315.980010986328,318.820007324219,78185500,312.379516601562
2022-05-04,319.309997558594,330.290008544922,313.890014648438,329.600006103516,116083400,322.941741943359
2022-05-05,325.170013427734,325.25,309.619995117188,313,154607400,306.677093505859
2022-05-06,310.950012207031,315.089996337891,305.109985351562,309.25,139572800,303.002868652344
2022-05-09,303.480010986328,309.350006103516,295.720001220703,297.149993896484,113387300,291.147247314453
2022-05-10,304.510009765625,305.760009765625,296.570007324219,300.760009765625,124124600,294.684356689453
2022-05-11,298.440002441406,304.089996337891,290.950012207031,291.839996337891,140326100,285.944549560547
2022-05-12,287.450012207031,295.75,284.940002441406,291.149993896484,120910900,285.268493652344
2022-05-13,295.720001220703,303,294.079986572266,301.940002441406,83684900,295.840545654297
2022-05-16,300.149993896484,302.260009765625,297.130004882812,298.440002441406,59190400,292.411224365234
2022-05-17,304.450012207031,306.559997558594,300.549987792969,306.170013427734,62715300,299.985046386719
2022-05-18,301.540008544922,302.25,289.850006103516,291.140014648438,79477100,285.258697509766
2022-05-19,289.290008544922,294.390014648438,287.579986572266,289.579986572266,79920700,283.730194091797
2022-05-20,293.130004882812,293.799987792969,280.209991455078,288.679992675781,91764200,282.848358154297
2022-05-23,289.75,293.869995117188,287.290008544922,293.480010986328,63648400,287.551452636719
2022-05-24,288.130004882812,288.859985351562,282.25,287.239990234375,73491100,281.437469482422
2022-05-25,285.709991455078,293.390014648438,285.5,291.260009765625,67144500,285.376342773438
2022-05-26,290.440002441406,300.920013427734,290.149993896484,299.329986572266,59462200,293.283233642578
2022-05-27,302.540008544922,309.25,302.420013427734,309.100006103516,66985600,302.85595703125
2022-05-31,309.070007324219,311.329986572266,304.329986572266,308.279998779297,60968300,302.052490234375
2022-06-01,310.470001220703,312.649993896484,303.730010986328,306,65341700,299.818511962891
2022-06-02,304.850006103516,314.559997558594,303.399993896484,314.380004882812,59291300,308.029235839844
2022-06-03,309.029998779297,310.470001220703,304.920013427734,306.200012207031,60914700,300.014526367188
2022-06-06,310.75,312.350006103516,305.619995117188,307.220001220703,51785000,301.013854980469
2022-06-07,303.809997558594,310.670013427734,302.690002441406,309.869995117188,44900300,303.610321044922
2022-06-08,309.049987792969,311.720001220703,306.769989013672,307.640014648438,38342100,301.425384521484
